stock_code,fiscal_year,revenue,operating_profit,net_income,total_assets,total_equity,total_liabilities,operating_margin,roe,debt_ratio,revenue_growth_rate,operating_profit_growth_rate,per_ratio,pbr_ratio,fcf,data_source,last_updated
277810,2021,8969574693,-1030713533,-7844932867,63858113645,47887486275,15970627370,-11.4900,-16.3800,33.3500,,,,203.3669,0,DART,2025-12-24T11:25:59
215100,2024,13494458497,-1535515970,-106796442,33401057469,31049632648,2351424821,-11.3800,-0.3400,7.5700,-5.3800,-795.5100,,5.2035,0,DART,2025-12-24T11:26:01
215100,2023,14261192289,220774308,1420726608,33290238509,31023837362,2266401147,1.5500,4.5800,7.3100,20.2200,-221.3500,113.7212,5.2078,0,DART,2025-12-24T11:26:00
215100,2022,11863068045,-181933769,-350277945,31664864323,29541364163,2123500160,-1.5300,-1.1900,7.1900,55.6900,-88.0600,,5.4692,0,DART,2025-12-24T11:26:00
215100,2021,7619902700,-1523724033,-1308524134,31338599381,30311035461,1027563920,-20.0000,-4.3200,3.3900,,,,5.3303,0,DART,2025-12-24T11:26:00
090360,2024,89140364461,148546186,2039965066,112596177645,91989903584,20606274061,0.1700,2.2200,22.4000,-13.1900,-86.9200,376.1461,8.3414,0,DART,2025-12-24T11:26:02
090360,2023,102679156147,1135968686,39350276,115930937615,89949938518,25980999097,1.1100,0.0400,28.8800,-28.3200,-36.6900,19499.8632,8.5306,0,DART,2025-12-24T11:26:01
090360,2022,143240218469,1794247604,3281878090,136447103267,89910588242,46536515025,1.2500,3.6500,51.7600,0.5400,700.8800,233.8067,8.5343,0,DART,2025-12-24T11:26:01
090360,2021,142465023658,224034106,1634178209,124699630183,86085239399,38614390784,0.1600,1.9000,44.8600,,,469.5479,8.9135,0,DART,2025-12-24T11:26:01
108490,2024,30038231053,-2973503944,-3038577530,100246445003,96006772289,4239672714,-9.9000,-3.1600,4.4200,3.1300,-43.8800,,42.3413,0,DART,2025-12-24T11:26:03
108490,2023,29127949488,-5298796747,-1299719460,114995337499,95840881737,19154455762,-18.1900,-1.3600,19.9900,12.6500,145.2500,,42.4146,0,DART,2025-12-24T11:26:03
108490,2022,25856449323,-2160534050,-224151043,122794680774,84657805401,38136875373,-8.3600,-0.2600,45.0500,15.6500,132.5700,,48.0175,0,DART,2025-12-24T11:26:03
108490,2021,22358193241,-928967630,728852501,80127205831,70210408851,9916796980,-4.1500,1.0400,14.1200,,,5577.3350,57.8982,0,DART,2025-12-24T11:26:03
900260,2024,2693371318,103270506,91781317,5096710221,1271381216,3825329005,3.8300,7.2200,300.8800,36.7200,30.8000,787.8800,56.8773,0,DART,2025-12-24T11:26:04
900260,2023,1969978518,78950986,81348549,2301814360,1170119561,1131694799,4.0100,6.9500,96.7200,343.5100,-328.9000,888.9239,61.7994,0,DART,2025-12-24T11:26:04
900260,2022,444177019,-34491000,-84315869,1537530568,1082478242,455052326,-7.7700,-7.7900,42.0400,167.4500,148.1200,,66.8029,0,DART,2025-12-24T11:26:04
900260,2021,166077166,-13901077,-29523918,1520918603,1128581025,392337578,-8.3700,-2.6200,34.7600,,,,64.0740,0,DART,2025-12-24T11:26:04
067730,2024,42857277220,2391160785,2413455525,28972433530,18729513604,10242919926,5.5800,12.8900,54.6900,17.5600,338.3900,11.3035,1.4565,0,DART,2025-12-24T11:26:06
067730,2023,36454449393,545439693,516014131,24679710436,17022462908,7657247528,1.5000,3.0300,44.9800,11.0700,298.7700,52.8677,1.6026,0,DART,2025-12-24T11:26:05
067730,2022,32820905268,136780736,204379127,24087435463,17067726284,7019709179,0.4200,1.2000,41.1300,-4.0100,-87.0100,133.4797,1.5984,0,DART,2025-12-24T11:26:05
067730,2021,34193506217,1052928913,2068744164,26248059346,18787437371,7460621975,3.0800,11.0100,39.7100,,,13.1870,1.4521,0,DART,2025-12-24T11:26:05
071280,2024,160076968925,19776572725,12113375809,157469280717,122250566787,35218713930,12.3500,9.9100,28.8100,52.0600,65.8300,10.7842,1.0686,0,DART,2025-12-24T11:26:07
071280,2023,105268915966,11926044601,8866161027,136781013912,111629594572,25151419340,11.3300,7.9400,22.5300,-27.1900,-54.8900,14.7339,1.1702,0,DART,2025-12-24T11:26:06
071280,2022,144576199490,26435799764,20251025219,133763132702,104463453941,29299678761,18.2900,19.3900,28.0500,31.1900,98.5000,6.4507,1.2505,0,DART,2025-12-24T11:26:06
071280,2021,110200154977,13317744743,9457161902,123549040943,83567227514,39981813429,12.0900,11.3200,47.8400,,,13.8131,1.5632,0,DART,2025-12-24T11:26:06
376900,2024,13111237720,-5572021185,-7050708900,11328804685,-77118754123,88447558808,-42.5000,,,5.5900,-24.4800,,,0,DART,2025-12-24T11:26:08
376900,2023,12417565750,-7377752929,16626871873,8478267740,-78458254859,86936522599,-59.4100,,,,,56.5163,,0,DART,2025-12-24T11:26:07
214610,2024,4640103575,-19234571811,-31803344229,54466556163,25885177108,28581379055,-414.5300,-122.8600,110.4200,-13.5500,-0.7300,,1.2615,0,DART,2025-12-24T11:26:09
214610,2023,5367423455,-19375745660,-25794884647,61317988254,36328829782,24989158472,-360.9900,-71.0000,68.7900,-66.6900,-25.1900,,0.8988,0,DART,2025-12-24T11:26:08
214610,2022,16111429183,-25900397615,-38919205919,57511783958,17639471565,39872312393,-160.7600,-220.6400,226.0400,-46.8300,137.7300,,1.8511,0,DART,2025-12-24T11:26:08
214610,2021,30302075601,-10895042538,-10585392552,88677421907,52233618834,36443803073,-35.9500,-20.2700,69.7700,,,,0.6251,0,DART,2025-12-24T11:26:08
032350,2024,471467953184,39006615340,-116572534153,2166617248668,313060388033,1853556860635,8.2700,-37.2400,592.0800,50.3700,-164.3600,,5.7801,0,DART,2025-12-24T11:26:10
032350,2023,313548275382,-60605788472,-202330590203,1764111056273,65559575853,1698551480420,-19.3300,-308.6200,2590.8500,70.7100,-48.9500,,27.6012,0,DART,2025-12-24T11:26:09
032350,2022,183670906051,-118719752733,235202012308,1802776594203,231688109604,1571088484599,-64.6400,101.5200,678.1000,71.5400,-9.5500,7.6935,7.8102,0,DART,2025-12-24T11:26:09
032350,2021,107071758778,-131250266093,56194603859,1302424556614,52687666051,1249736890563,-122.5800,106.6600,2371.9700,,,32.2010,34.3443,0,DART,2025-12-24T11:26:09
089860,2024,2792395464171,284811996731,102710507301,7006616781040,1468585451804,5538031329236,10.2000,6.9900,377.1000,1.4600,-6.6800,11.3124,0.7912,0,DART,2025-12-24T11:26:11
089860,2023,2752292105099,305192202982,115205052028,6718109060318,1365281271287,5352827789031,11.0900,8.4400,392.0700,0.4900,-1.0400,10.0855,0.8510,0,DART,2025-12-24T11:26:10
089860,2022,2738939589270,308394412876,88328519054,6927204106064,1296203936875,5631000169189,11.2600,6.8100,434.4200,13.0600,25.6200,13.1543,0.8964,0,DART,2025-12-24T11:26:10
089860,2021,2422658838497,245494852201,113578198380,6125007656105,1237336411178,4887671244927,10.1300,9.1800,395.0200,,,10.2300,0.9390,0,DART,2025-12-24T11:26:10
330590,2024,65629118705,42006230943,10613567528,2623648647194,1169497783225,1454150863969,64.0100,0.9100,124.3400,10.4600,16.2500,107.4080,0.9748,0,DART,2025-12-24T11:26:12
330590,2023,59415198441,36133570225,3177878339,2313651238698,1055461407196,1258189831502,60.8200,0.3000,119.2100,2.5800,5.9400,358.7243,1.0801,0,DART,2025-12-24T11:26:12
330590,2022,57920144213,34108114105,14114824803,2363862067116,1107723382796,1256138684320,58.8900,1.2700,113.4000,3.1000,4.1000,80.7649,1.0291,0,DART,2025-12-24T11:26:12
330590,2021,56179895055,32765811019,18405981757,2403895275255,1153077267795,1250818007460,58.3200,1.6000,108.4800,,,61.9354,0.9886,0,DART,2025-12-24T11:26:12
000400,2024,1127206108512,31061268927,24221402913,15541477889770,794239494165,14747238395605,2.7600,3.0500,1856.7700,18.7200,-92.1600,22.8062,0.6955,0,DART,2025-12-24T11:26:13
000400,2023,949488364731,396291202576,301635926214,14842983216794,1256231689675,13586751527119,41.7400,24.0100,1081.5500,,,1.8313,0.4397,0,DART,2025-12-24T11:26:13
023530,2024,13986578270060,473113964780,15503954524320,39003044584713,17033617306143,21969427278570,3.3800,91.0200,128.9800,-3.9100,-6.9400,0.1363,0.1241,0,DART,2025-12-24T11:26:15
023530,2023,14555863880290,508404731640,9493521378034,30644698696537,10836449718811,19808248977726,3.4900,87.6100,182.7900,-5.9500,31.6300,0.2226,0.1950,0,DART,2025-12-24T11:26:14
023530,2022,15476035656554,386225594610,9567653934244,31703575873070,11035116786002,20668459087068,2.5000,86.7000,187.3000,-0.6300,86.0400,0.2209,0.1915,0,DART,2025-12-24T11:26:14
023530,2021,15573550042665,207602693266,10083492212560,33426533819002,11797006676936,21629527142066,1.3300,85.4800,183.3500,,,0.2096,0.1791,0,DART,2025-12-24T11:26:14
020150,2024,902252020191,-64444649841,28798407933,2282023058453,1901956206905,380066851548,-7.1400,1.5100,19.9800,11.5300,-645.8900,58.7326,0.8893,0,DART,2025-12-24T11:26:16
020150,2023,809006057001,11805382266,-45120189148,2392246607934,1965832679844,426413928090,1.4600,-2.3000,21.6900,10.9200,-86.0700,,0.8604,0,DART,2025-12-24T11:26:15
020150,2022,729362921828,84772900155,48987139840,2430279801877,1990086440415,440193361462,11.6200,2.4600,22.1200,5.8700,21.2300,34.5275,0.8499,0,DART,2025-12-24T11:26:15
020150,2021,688892613518,69925557744,63175873096,1753565091431,1349280166469,404284924962,10.1500,4.6800,29.9600,,,26.7729,1.2536,0,DART,2025-12-24T11:26:15
280360,2024,4044252365474,157101345659,2134741929192,4341728167516,2226381930534,2115346236982,3.8800,95.8800,95.0100,-0.5400,-11.2500,0.5152,0.4940,0,DART,2025-12-24T11:26:17
280360,2023,4066391863111,177018020646,2054182158725,4199096312587,2142636835874,2056459476713,4.3500,95.8700,95.9800,26.9500,57.5100,0.5354,0.5133,0,DART,2025-12-24T11:26:16
280360,2022,3203264461054,112384711475,2023846404825,4105259178628,,1993627503014,3.5100,,,49.3100,3.6100,0.5434,,0,DART,2025-12-24T11:26:16
280360,2021,2145407244785,108471110781,1234116834617,2666648726979,,1339676736464,5.0600,,,,,0.8912,,0,DART,2025-12-24T11:26:16
286940,2024,,25724113399,7230555074,950573044038,449815903322,500757140716,,1.6100,111.3200,,-54.8300,41.8484,0.6727,0,DART,2025-12-24T11:26:18
286940,2023,1196722467905,56946199405,40721529179,944050170382,451054726654,492995443728,4.7600,9.0300,109.3000,14.2200,66.2600,7.4306,0.6708,0,DART,2025-12-24T11:26:18
286940,2022,1047704877833,34251438232,28385062388,871931521611,453951220055,417980301556,3.2700,6.2500,92.0800,12.6600,-14.3000,10.6601,0.6666,0,DART,2025-12-24T11:26:18
286940,2021,929998711140,39966380370,34658576364,750130637554,433244931976,316885705578,4.3000,8.0000,73.1400,,,8.7305,0.6984,0,DART,2025-12-24T11:26:18
004000,2024,1670545189888,50372565787,2368686673109,2713850667217,2368686673109,345163994108,3.0200,100.0000,14.5700,-5.5500,-67.4600,0.5147,0.5147,0,DART,2025-12-24T11:26:19
004000,2023,1768621115725,154778355081,2383205649083,2682930419573,2383205649083,299724770490,8.7500,100.0000,12.5800,-28.2100,-61.7200,0.5115,0.5115,0,DART,2025-12-24T11:26:19
004000,2022,2463759308094,404310707357,2294218530309,2709845870581,2294218530309,415627340272,16.4100,100.0000,18.1200,38.3900,65.3500,0.5314,0.5314,0,DART,2025-12-24T11:26:19
004000,2021,1780293056795,244513587616,2198629894285,2723453687435,2198629894285,524823793150,13.7300,100.0000,23.8700,,,0.5545,0.5545,0,DART,2025-12-24T11:26:19
004990,2024,15756975627179,340468760521,-946077909988,22660277693897,9199764345455,13460513348442,2.1600,-10.2800,146.3100,3.9400,-31.0400,,0.3159,0,DART,2025-12-24T11:26:20
004990,2023,15159775895639,493689284141,163660188554,23160430746458,9672841607501,13487589138957,3.2600,1.6900,139.4400,7.4300,0.7900,17.7562,0.3004,0,DART,2025-12-24T11:26:20
004990,2022,14111852309175,489830602915,7115179148633,22175416666050,9766258734737,12409157931313,3.4700,72.8500,127.0600,42.1900,126.3500,0.4084,0.2976,0,DART,2025-12-24T11:26:20
004990,2021,9924864014193,216401073913,6978956433488,19921883103681,9629296923407,10292586180274,2.1800,72.4800,106.8900,,,0.4164,0.3018,0,DART,2025-12-24T11:26:20
00499K,2024,15756975627179,340468760521,-946077909988,22660277693897,9199764345455,13460513348442,2.1600,-10.2800,146.3100,3.9400,-31.0400,,0.0025,0,DART,2025-12-24T11:26:22
00499K,2023,15159775895639,493689284141,163660188554,23160430746458,9672841607501,13487589138957,3.2600,1.6900,139.4400,7.4300,0.7900,0.1405,0.0024,0,DART,2025-12-24T11:26:21
00499K,2022,14111852309175,489830602915,7115179148633,22175416666050,9766258734737,12409157931313,3.4700,72.8500,127.0600,42.1900,126.3500,0.0032,0.0024,0,DART,2025-12-24T11:26:21
00499K,2021,9924864014193,216401073913,6978956433488,19921883103681,9629296923407,10292586180274,2.1800,72.4800,106.8900,,,0.0033,0.0024,0,DART,2025-12-24T11:26:21
005300,2024,4024503304484,184926837143,60012909167,4372529473212,1578400353857,2794129119355,4.6000,3.8000,177.0200,24.8000,-12.2200,20.9194,0.7954,0,DART,2025-12-24T11:26:23
005300,2023,3224680481809,210669752581,166513593085,4257669750821,1536835578135,2720834172686,6.5300,10.8300,177.0400,13.4800,-5.4700,7.5395,0.8169,0,DART,2025-12-24T11:26:22
005300,2022,2841747049867,222858437341,131094281214,3695935640310,1412166180284,2283769460026,7.8400,9.2800,161.7200,13.3900,22.3000,9.5766,0.8890,0,DART,2025-12-24T11:26:22
005300,2021,2506093270200,182218380367,137076880540,3596830123178,1445055699930,2151774423248,7.2700,9.4900,148.9100,,,9.1586,0.8688,0,DART,2025-12-24T11:26:22
005305,2024,4024503304484,184926837143,60012909167,4372529473212,1578400353857,2794129119355,4.6000,3.8000,177.0200,24.8000,-12.2200,0.9780,0.0372,0,DART,2025-12-24T11:26:24
005305,2023,3224680481809,210669752581,166513593085,4257669750821,1536835578135,2720834172686,6.5300,10.8300,177.0400,13.4800,-5.4700,0.3525,0.0382,0,DART,2025-12-24T11:26:23
005305,2022,2841747049867,222858437341,131094281214,3695935640310,1412166180284,2283769460026,7.8400,9.2800,161.7200,13.3900,22.3000,0.4477,0.0416,0,DART,2025-12-24T11:26:23
005305,2021,2506093270200,182218380367,137076880540,3596830123178,1445055699930,2151774423248,7.2700,9.4900,148.9100,,,0.4282,0.0406,0,DART,2025-12-24T11:26:23
011170,2024,20430375565357,-894081004428,-1825555752135,34552330375053,19987944762878,14564385612175,-4.3800,-9.1300,72.8700,2.4300,157.1400,,0.1586,0,DART,2025-12-24T11:26:25
011170,2023,19946396629902,-347702499473,-39243085252,33476310224541,20232540579853,13243769644688,-1.7400,-0.1900,65.4600,-10.4600,-54.4100,,0.1567,0,DART,2025-12-24T11:26:25
011170,2022,22276082763692,-762606983916,27820456953,26784587810580,17264242286783,9520345523797,-3.4200,0.1600,55.1400,22.9300,-149.6600,113.9327,0.1836,0,DART,2025-12-24T11:26:25
011170,2021,18120462422756,1535640888894,1425601668371,22869964008005,15451196495425,7418767512580,8.4700,9.2300,48.0100,,,2.2234,0.2051,0,DART,2025-12-24T11:26:25
071840,2024,2356656539880,1720857840,-305369003097,1888589460056,927594551701,960994908355,0.0700,-32.9200,103.6000,-9.7100,-79.0700,,0.1978,0,DART,2025-12-24T11:26:26
071840,2023,2610137030353,8223020506,-35368734888,2370680945827,1249790124067,1120890821760,0.3200,-2.8300,89.6900,-21.7800,-115.8100,,0.1468,0,DART,2025-12-24T11:26:26
071840,2022,3336820850782,-52011444171,-527891084368,2464219074235,1295296562364,1168922511871,-1.5600,-40.7500,90.2400,-13.7700,-148.6800,,0.1416,0,DART,2025-12-24T11:26:26
071840,2021,3869748651455,106834726260,-57451960348,2943544893057,1827357591718,1116187301339,2.7600,-3.1400,61.0800,,,,0.1004,0,DART,2025-12-24T11:26:26
328130,2024,54179663335,-67672567880,164861091170,435040757949,164861091170,270179666779,-124.9000,100.0000,163.8800,116.0300,60.3000,7.6575,7.6575,0,DART,2025-12-24T11:26:28
328130,2023,25080238712,-42216718386,235109506784,267920700163,235109506784,32811193379,-168.3300,100.0000,13.9600,80.8800,-16.6500,5.3695,5.3695,0,DART,2025-12-24T11:26:27
328130,2022,13865732451,-50650984769,68909657614,97153074707,68909657614,28243417093,-365.3000,100.0000,40.9900,,,18.3201,18.3201,0,DART,2025-12-24T11:26:27
038060,2024,174227991930,-1620317061,11305730825,168317321700,111439312894,56878008806,-0.9300,10.1500,51.0400,1.7500,-159.0900,2.7401,0.2780,0,DART,2025-12-24T11:26:30
038060,2023,171236881677,2742020759,4127183757,146455909675,97803951319,48651958356,1.6000,4.2200,49.7400,2.9700,130.4500,7.5059,0.3167,0,DART,2025-12-24T11:26:30
038060,2022,166304887331,1189859515,15889721031,137600039666,93676767562,43923272104,0.7200,16.9600,46.8900,-3.5000,50.4700,1.9496,0.3307,0,DART,2025-12-24T11:26:30
038060,2021,172339104209,790753994,-29425786652,182677341145,73783314077,108894027068,0.4600,-39.8800,147.5900,,,,0.4199,0,DART,2025-12-24T11:26:30
474170,2024,14277073160,-1201741372,,72010250362,60975993509,11034256853,-8.4200,,18.1000,,,,2.5597,0,DART,2025-12-24T11:26:31
141080,2024,125898140997,-20913487724,7800099578,738382908190,615998105853,122384802337,-16.6100,1.2700,19.8700,268.7100,-74.1200,798.8462,10.1154,0,DART,2025-12-24T11:26:33
141080,2023,34145640069,-80822342649,-73703570475,189502178859,148221267204,41280911655,-236.7000,-49.7300,27.8500,2.2000,60.4400,,42.0390,0,DART,2025-12-24T11:26:32
141080,2022,33412042600,-50375099038,-45091793579,252530449549,219598926036,32931523513,-150.7700,-20.5300,15.0000,3.9000,81.8200,,28.3748,0,DART,2025-12-24T11:26:32
141080,2021,32157006379,-27706660419,-23391227602,293233456820,258774750791,34458706029,-86.1600,-9.0400,13.3200,,,,24.0792,0,DART,2025-12-24T11:26:32
058470,2024,278186189427,124201343872,113279046428,657443780756,622629112163,34814668593,44.6500,18.1900,5.5900,8.8500,8.5900,41.3087,7.5156,0,DART,2025-12-24T11:26:34
058470,2023,255573034656,114378400291,110923015440,582869465294,557074198066,25795267228,44.7500,19.9100,4.6300,-20.7300,-16.2900,42.1861,8.4000,0,DART,2025-12-24T11:26:33
058470,2022,322422803089,136634729982,114363791327,531488129432,493183582826,38304546606,42.3800,23.1900,7.7700,15.0800,16.6800,40.9169,9.4882,0,DART,2025-12-24T11:26:33
058470,2021,280166833067,117104353242,103805815149,466371034236,417703187103,48667847133,41.8000,24.8500,11.6500,,,45.0785,11.2027,0,DART,2025-12-24T11:26:33
016100,2024,73498715632,-2902749222,-3248690872,74742591141,37406902652,37335688489,-3.9500,-8.6800,99.8100,6.0900,-32.6700,,1.0647,0,DART,2025-12-24T11:26:35
016100,2023,69278802746,-4311069604,173304483,79982600148,44218508476,35764091672,-6.2200,0.3900,80.8800,-20.0500,-953.7800,229.8000,0.9006,0,DART,2025-12-24T11:26:35
016100,2022,86657750918,504936506,-758552914,79525126783,43336121520,36189005263,0.5800,-1.7500,83.5100,-0.8800,-112.0600,,0.9190,0,DART,2025-12-24T11:26:35
016100,2021,87431172456,-4186161295,-3963350815,106770837899,55718082498,51052755401,-4.7900,-7.1100,91.6300,,,,0.7148,0,DART,2025-12-24T11:26:35
012700,2024,420479804663,21553070940,419403616336,898659652138,419403616336,479256035802,5.1300,100.0000,114.2700,-14.2900,-259.3900,0.2396,0.2396,0,DART,2025-12-24T11:26:36
012700,2023,490568153950,-13522408361,420312520677,920021626303,420312520677,499709105626,-2.7600,100.0000,118.8900,-24.2700,-122.7900,0.2391,0.2391,0,DART,2025-12-24T11:26:36
012700,2022,647773386850,59337459341,426451820382,1209091092275,,782639271893,9.1600,,,31.5400,-3.3600,0.2357,,0,DART,2025-12-24T11:26:36
012700,2021,492453973807,61398800760,429686732241,1349008371858,,914428134381,12.4700,,,,,0.2339,,0,DART,2025-12-24T11:26:36
302550,2024,25554051153,1121187641,7380754458,59062954350,40270228483,18792725867,4.3900,18.3300,46.6700,37.8600,-139.2100,13.0365,2.3893,0,DART,2025-12-24T11:26:37
302550,2023,18536134645,-2859712374,319244646,55060329028,30794429092,24265899936,-15.4300,1.0400,78.8000,-13.2300,-272.1600,301.3953,3.1246,0,DART,2025-12-24T11:26:37
302550,2022,21363454119,1661058369,3951245350,78125244582,30001934104,48123310478,7.7800,13.1700,160.4000,5.7900,47.8900,24.3515,3.2071,0,DART,2025-12-24T11:26:37
302550,2021,20195049000,1123164634,752329674,77198041373,26097718086,51100323287,5.5600,2.8800,195.8000,,,127.8945,3.6869,0,DART,2025-12-24T11:26:37
073570,2024,15164117282,-5221023562,-102230173092,55269506697,53116662669,2152844028,-34.4300,-192.4600,4.0500,,,,0.9926,0,DART,2025-12-24T11:26:39
073570,2022,20721222981,-3749508769,89591513030,247495938477,185931113989,61564824488,-18.1000,48.1900,33.1100,15.6900,-30.2100,0.5885,0.2836,0,DART,2025-12-24T11:26:39
073570,2021,17911455666,-5372811798,,53629111981,31686063364,21943048617,-30.0000,,69.2500,,,,1.6639,0,DART,2025-12-24T11:26:39
377450,2024,67848478041,20505136523,20618412036,181635656499,170437824190,11197832309,30.2200,12.1000,6.5700,2.0500,-9.0800,10.6325,1.2862,0,DART,2025-12-24T11:26:40
377450,2023,66484437442,22552141363,21682528512,172925852416,158639446589,14286405827,33.9200,13.6700,9.0100,20.7100,25.7200,10.1107,1.3819,0,DART,2025-12-24T11:26:40
377450,2022,55077908851,17938589452,17684668973,152206805064,139412413096,12794391968,32.5700,12.6900,9.1800,-6.2900,-14.6000,12.3963,1.5725,0,DART,2025-12-24T11:26:40
377450,2021,58773815123,21005532771,16881173416,147161604581,134865235679,12296368902,35.7400,12.5200,9.1200,,,12.9863,1.6255,0,DART,2025-12-24T11:26:40
277070,2024,9094055307,4209661938,3360735403,69980790186,59210971083,10769819103,46.2900,5.6800,18.1900,-5.9300,23.8000,20.1261,1.1423,0,DART,2025-12-24T11:26:41
277070,2023,9667503356,3400246788,3677471296,66806039400,56397998529,10408040871,35.1700,6.5200,18.4500,-1.1300,-23.3700,18.3927,1.1993,0,DART,2025-12-24T11:26:41
